L,task,trained,reference_size,k,observed,alpha_own,alpha_pooled,pred_transfer,err_transfer,pred_last,err_last,pred_own,err_own
1,bpb_plt_Latn,False,1.7B,2,2.202758,0.08025940846234057,0.14139020407186778,1.9473368959235557,-0.11595513627754135,2.445019,0.10998076048299432,,
1,bpb_plt_Latn,False,1.7B,3,2.202758,0.08025940846234057,0.14139020407186778,1.9852092005109623,-0.0987620063071104,2.390491,0.08522633898049613,2.148571920571169,-0.024599197655317165
1,bpb_plt_Latn,False,1.7B,4,2.202758,0.08025940846234057,0.14139020407186778,2.0248188855174836,-0.08078014674445247,2.315843,0.05133791365188544,2.1998873822837135,-0.00130319250516249
1,bpb_pol_Latn,False,1.7B,1,1.740664,0.17312638104933084,0.1412960670598242,1.8708797319549693,0.07480808010906716,2.579664,0.48199997242431636,,
1,bpb_pol_Latn,False,1.7B,2,1.740664,0.17312638104933084,0.1412960670598242,1.8036711146570248,0.036197172261289254,2.173961,0.24892627181351473,,
1,bpb_pol_Latn,False,1.7B,3,1.740664,0.17312638104933084,0.1412960670598242,1.781979865996299,0.023735692813948647,2.015123,0.15767488728439263,1.6123073629016722,-0.0737400423621835
1,bpb_pol_Latn,False,1.7B,4,1.740664,0.17312638104933084,0.1412960670598242,1.7785042374369602,0.02173896710505887,1.90578,0.09485805416783483,1.7033447858634483,-0.021439642651627025
1,bpb_por_Latn,False,1.7B,1,1.078828,0.23214179269532417,0.1412960670598242,1.2760865862398831,0.18284526007842145,1.759533,0.6309671235822579,,
1,bpb_por_Latn,False,1.7B,2,1.078828,0.23214179269532417,0.1412960670598242,1.2042007288094636,0.11621197151859584,1.420694,0.3168864730985848,,
1,bpb_por_Latn,False,1.7B,3,1.078828,0.23214179269532417,0.1412960670598242,1.1656001011616894,0.08043182153382147,1.265199,0.1727532099648879,0.9454289413133304,-0.12365183206838298
1,bpb_por_Latn,False,1.7B,4,1.078828,0.23214179269532417,0.1412960670598242,1.1466852773439498,0.06289906949388584,1.176765,0.09078092151853694,1.0137336845971545,-0.060337992157086566
1,bpb_ron_Latn,False,1.7B,1,1.548366,0.18400209063339915,0.1412960670598242,1.7129141266292973,0.1062721130722952,2.361853,0.5253841791927749,,
1,bpb_ron_Latn,False,1.7B,2,1.548366,0.18400209063339915,0.1412960670598242,1.6694149601155046,0.07817851859024591,2.034117,0.3137184619140438,,
1,bpb_ron_Latn,False,1.7B,3,1.548366,0.18400209063339915,0.1412960670598242,1.643024274549093,0.06113430193448652,1.843789,0.1907966204372868,1.4889227134297265,-0.038390978987056956
1,bpb_ron_Latn,False,1.7B,4,1.548366,0.18400209063339915,0.1412960670598242,1.6304524167186865,0.053014866458373895,1.717363,0.10914538293917593,1.5386807955389894,-0.006255113106985371
1,bpb_rus_Cyrl,False,1.7B,1,0.887575,0.18441618548116304,0.1412960670598242,0.9621273075886708,0.08399550188848358,1.32663,0.49466805622060106,,
1,bpb_rus_Cyrl,False,1.7B,2,0.887575,0.18441618548116304,0.1412960670598242,0.9193505732074206,0.03580043737985031,1.098279,0.23739289637495423,,
1,bpb_rus_Cyrl,False,1.7B,3,0.887575,0.18441618548116304,0.1412960670598242,0.9056760492461853,0.02039382502457288,1.018273,0.1472529082049404,0.799913710642741,-0.09876493745008481
1,bpb_rus_Cyrl,False,1.7B,4,0.887575,0.18441618548116304,0.1412960670598242,0.9018312988828254,0.016062078002225644,0.959719,0.08128214517083061,0.8505928949886102,-0.04166645636863337
1,bpb_sin_Sinh,False,1.7B,1,1.111572,0.13478199512778982,0.14139020407186778,1.0884714649056364,-0.020781861268872916,1.501161,0.35048471893858424,,
1,bpb_sin_Sinh,False,1.7B,2,1.111572,0.13478199512778982,0.14139020407186778,1.0605729634189176,-0.04588010185672399,1.292146,0.16244921606517618,,
1,bpb_sin_Sinh,False,1.7B,3,1.111572,0.13478199512778982,0.14139020407186778,1.0609474773087837,-0.045543179111399275,1.23013,0.10665795827890585,1.0222544899174089,-0.08035242888682978
1,bpb_sin_Sinh,False,1.7B,4,1.111572,0.13478199512778982,0.14139020407186778,1.0701154083816802,-0.03729546229872633,1.183652,0.06484510225158598,1.0797513155617589,-0.028626741621992236
1,bpb_slk_Latn,False,1.7B,1,2.153457,0.13623389032869793,0.14139020407186778,2.136274282328673,-0.007979132005573755,2.946234,0.36814155100380463,,
1,bpb_slk_Latn,False,1.7B,2,2.153457,0.13623389032869793,0.14139020407186778,2.0961669487604464,-0.026603759090408376,2.57183,0.19427970932319516,,
1,bpb_slk_Latn,False,1.7B,3,2.153457,0.13623389032869793,0.14139020407186778,2.097611395508813,-0.02593300190864597,2.433738,0.1301539803209444,2.044828091906914,-0.050443964329487896
1,bpb_slk_Latn,False,1.7B,4,2.153457,0.13623389032869793,0.14139020407186778,2.1106945627979217,-0.019857576539526113,2.31798,0.07639948232075215,2.125510007797927,-0.012977734035122583
1,bpb_slv_Latn,False,1.7B,1,2.25519,0.11408033579219022,0.14139020407186778,2.1431749298484966,-0.049669903711662106,2.955751,0.31064389253233654,,
1,bpb_slv_Latn,False,1.7B,2,2.25519,0.11408033579219022,0.14139020407186778,2.1350837775485565,-0.05325769556065933,2.659621,0.17933344862295428,,
1,bpb_slv_Latn,False,1.7B,3,2.25519,0.11408033579219022,0.14139020407186778,2.1501828596203607,-0.046562436149344,2.52666,0.12037566679525909,2.1960009746691926,-0.026245693414216616
1,bpb_slv_Latn,False,1.7B,4,2.25519,0.11408033579219022,0.14139020407186778,2.1736217099911657,-0.036169143180323673,2.420432,0.07327187509699853,2.2556574699208185,0.00020728626892576557
1,bpb_snd_Arab,False,1.7B,1,1.768137,0.12203587303307592,0.14139020407186778,1.6093713783551697,-0.08979260184297388,2.219558,0.25530883636279317,,
1,bpb_snd_Arab,False,1.7B,2,1.768137,0.12203587303307592,0.14139020407186778,1.5533583282869585,-0.12147173647349811,1.874712,0.060275306721142,,
1,bpb_snd_Arab,False,1.7B,3,1.768137,0.12203587303307592,0.14139020407186778,1.561110815497482,-0.11708718527043893,1.826873,0.03321914534903116,1.5094466692042692,-0.14630672328882371
1,bpb_snd_Arab,False,1.7B,4,1.768137,0.12203587303307592,0.14139020407186778,1.5840102941164578,-0.10413599505216072,1.783668,0.008783821615632703,1.6261488840341072,-0.08030379770679132
1,bpb_som_Latn,False,1.7B,1,2.188538,0.1113387686013247,0.14139020407186778,2.0956556658094927,-0.042440357074223604,2.8902149999999995,0.3206144924145707,,
1,bpb_som_Latn,False,1.7B,2,2.188538,0.1113387686013247,0.14139020407186778,2.0952204785054147,-0.042639205485390325,2.619311,0.1968314006884963,,
1,bpb_som_Latn,False,1.7B,3,2.188538,0.1113387686013247,0.14139020407186778,2.1108469985458127,-0.03549904157669968,2.48234,0.1342457841718994,2.170431458873051,-0.008273350120925012
1,bpb_som_Latn,False,1.7B,4,2.188538,0.1113387686013247,0.14139020407186778,2.134779821732948,-0.02456351147069504,2.380265,0.08760505871956539,2.2236039104072587,0.016022527553672276
1,bpb_spa_Latn,False,1.7B,1,0.969918,0.23390033618859876,0.1412960670598242,1.1462103146019895,0.18176001950885495,1.580453,0.6294707387634833,,
1,bpb_spa_Latn,False,1.7B,2,0.969918,0.23390033618859876,0.1412960670598242,1.07946190808914,0.1129414116339115,1.270964,0.31038293958870755,,
1,bpb_spa_Latn,False,1.7B,3,0.969918,0.23390033618859876,0.1412960670598242,1.0442631925632715,0.07665100819169408,1.1322,0.16731517509727642,0.8426585680627553,-0.1312063823305111
1,bpb_spa_Latn,False,1.7B,4,0.969918,0.23390033618859876,0.1412960670598242,1.0271519552552542,0.059009065978004545,1.053587,0.08626399345099288,0.9058959529822525,-0.06600769035913087
1,bpb_srp_Cyrl,False,1.7B,1,1.322429,0.13683323301165637,0.14139020407186778,1.2954843647225276,-0.020375109194877367,1.786662,0.35104568940941244,,
1,bpb_srp_Cyrl,False,1.7B,2,1.322429,0.13683323301165637,0.14139020407186778,1.2495833497814188,-0.05508473439298536,1.507113,0.1396551346045798,,
1,bpb_srp_Cyrl,False,1.7B,3,1.322429,0.13683323301165637,0.14139020407186778,1.245535734129557,-0.05814547765546815,1.4338,0.08421699766112198,1.1662600009229132,-0.11809253961996215
1,bpb_srp_Cyrl,False,1.7B,4,1.322429,0.13683323301165637,0.14139020407186778,1.2600875333111354,-0.04714163610210048,1.406428,0.06351872198809912,1.2679011161212088,-0.04123312773600039
1,bpb_srp_Latn,False,1.7B,1,2.156882,0.12954350704078593,0.14139020407186778,2.1043762802595216,-0.024343343650917552,2.902242,0.34557291497634096,,
1,bpb_srp_Latn,False,1.7B,2,2.156882,0.12954350704078593,0.14139020407186778,2.084624845770626,-0.0335007451633303,2.582141,0.19716377622883405,,
1,bpb_srp_Latn,False,1.7B,3,2.156882,0.12954350704078593,0.14139020407186778,2.0918417577312534,-0.030154752215812736,2.440513,0.13150047151397257,2.0899839309432786,-0.03101610058256379
1,bpb_srp_Latn,False,1.7B,4,2.156882,0.12954350704078593,0.14139020407186778,2.1046903548467353,-0.024197728551336926,2.310732,0.0713298177647177,2.1387868722937977,-0.008389484314024713
1,bpb_swe_Latn,False,1.7B,1,1.526571,0.18063764738717172,0.1412960670598242,1.6828035445103444,0.10234214098809982,2.320335,0.5199653340722444,,
1,bpb_swe_Latn,False,1.7B,2,1.526571,0.18063764738717172,0.1412960670598242,1.6371906930049565,0.07246285499001132,1.991352,0.3044607817127406,,
1,bpb_swe_Latn,False,1.7B,3,1.526571,0.18063764738717172,0.1412960670598242,1.6095532501744625,0.0543585920173137,1.802293,0.18061524816074723,1.4488014046377689,-0.050943975329173066
1,bpb_swe_Latn,False,1.7B,4,1.526571,0.18063764738717172,0.1412960670598242,1.6014862413285125,0.04907419394742372,1.70035,0.11383617270339876,1.5182585177669239,-0.005445198574501948
1,bpb_swh_Latn,False,1.7B,1,1.943117,0.12762482233288544,0.14139020407186778,1.9010011390437611,-0.02167438242588525,2.621758,0.34925380200986345,,
1,bpb_swh_Latn,False,1.7B,2,1.943117,0.12762482233288544,0.14139020407186778,1.9048017419803462,-0.019718451343719263,2.386518,0.22819058245077375,,
1,bpb_swh_Latn,False,1.7B,3,1.943117,0.12762482233288544,0.14139020407186778,1.9085646952269166,-0.017781896186942606,2.220095,0.14254314073727942,1.928586581652407,-0.007477891628549873
1,bpb_swh_Latn,False,1.7B,4,1.943117,0.12762482233288544,0.14139020407186778,1.9190752711503463,-0.012372764403612197,2.102958,0.08226010065271423,1.9552471958060766,0.006242648181286387
1,bpb_tam_Taml,False,1.7B,1,0.707708,0.11448390625893243,0.14139020407186778,0.6641023073995945,-0.06161537329012174,0.915894,0.294169346679704,,
1,bpb_tam_Taml,False,1.7B,2,0.707708,0.11448390625893243,0.14139020407186778,0.647996123970469,-0.08437360610524536,0.790601,0.11712881583930095,,
1,bpb_tam_Taml,False,1.7B,3,0.707708,0.11448390625893243,0.14139020407186778,0.6542053702517135,-0.07559986569077425,0.772588,0.09167622804885638,0.6540275294174919,-0.07585115694962913
1,bpb_tam_Taml,False,1.7B,4,0.707708,0.11448390625893243,0.14139020407186778,0.6632034474270889,-0.06288547334905227,0.74478,0.052383186285869306,0.6878570703755575,-0.02804960467373897
1,bpb_tat_Cyrl,False,1.7B,1,1.687165,0.1312823136688478,0.14139020407186778,1.5908613720626323,-0.05708014802189927,2.19403,0.3004240841885649,,
1,bpb_tat_Cyrl,False,1.7B,2,1.687165,0.1312823136688478,0.14139020407186778,1.5393360166867145,-0.08761975462582826,1.862439,0.10388669750735698,,
1,bpb_tat_Cyrl,False,1.7B,3,1.687165,0.1312823136688478,0.14139020407186778,1.5334639222367012,-0.09110020523380866,1.763211,0.04507324416995377,1.4394301194285366,-0.14683500462104385
1,bpb_tat_Cyrl,False,1.7B,4,1.687165,0.1312823136688478,0.14139020407186778,1.5551991904014195,-0.07821748886361471,1.748665,0.03645168077810996,1.5766704542921386,-0.06549125053439435
1,bpb_tel_Telu,False,1.7B,1,0.910855,0.15193099965205545,0.1412960670598242,0.889602419046896,-0.0233325622114431,1.226629,0.34667867004078584,,
1,bpb_tel_Telu,False,1.7B,2,0.910855,0.15193099965205545,0.1412960670598242,0.8513320314836903,-0.06534845668773809,1.018556,0.11824165207415016,,
1,bpb_tel_Telu,False,1.7B,3,0.910855,0.15193099965205545,0.1412960670598242,0.8485322160874876,-0.06842228885224579,0.976596,0.07217504432648451,0.7851293630725946,-0.1380303527206914
1,bpb_tel_Telu,False,1.7B,4,0.910855,0.15193099965205545,0.1412960670598242,0.8533040904695873,-0.06318339310912564,0.935345,0.02688682611392594,0.8410821591286233,-0.07660147978698771
1,bpb_tgk_Cyrl,False,1.7B,1,1.555986,0.11933451214536653,0.14139020407186778,1.449570305932499,-0.06839116423123419,1.999169,0.2848245421231296,,
1,bpb_tgk_Cyrl,False,1.7B,2,1.555986,0.11933451214536653,0.14139020407186778,1.4128873325173588,-0.09196655206579064,1.721961,0.10666869753326828,,
1,bpb_tgk_Cyrl,False,1.7B,3,1.555986,0.11933451214536653,0.14139020407186778,1.4196273772438845,-0.08763486480991187,1.660575,0.06721718575874064,1.391559723102065,-0.10567336524746043
1,bpb_tgk_Cyrl,False,1.7B,4,1.555986,0.11933451214536653,0.14139020407186778,1.4396314917999746,-0.07477863438361622,1.618324,0.04006334247223304,1.4833550318124886,-0.046678420106293673
1,bpb_tha_Thai,False,1.7B,1,0.80705,0.14434091766468646,0.1412960670598242,0.8090549075608594,0.0024842420678512596,1.115566,0.38227619106622884,,
1,bpb_tha_Thai,False,1.7B,2,0.80705,0.14434091766468646,0.1412960670598242,0.782961883473133,-0.02984711793180973,0.947297,0.17377733721578575,,
1,bpb_tha_Thai,False,1.7B,3,0.80705,0.14434091766468646,0.1412960670598242,0.7811742024374914,-0.03206219882598189,0.900887,0.11627160646800068,0.7377055590566031,-0.08592335164289322
1,bpb_tha_Thai,False,1.7B,4,0.80705,0.14434091766468646,0.1412960670598242,0.7863173271797351,-0.025689452723207877,0.864389,0.07104764264915422,0.7830761898133117,-0.029705483162986573
